Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
AvgRole_1081_RoleName,aqOK,avg角色_AvgRole_C.csv,89,AvgRole,Character Name,,蜡像男孩,Wax Sculpture Boy,Восковой мальчик,Niño de cera,ワックスボーイ,밀랍상 소년,Garçon de cire,Wachsjunge,Menino de cera,หุ่นขี้ผึ้งเด็กน้อย,Patung Lilin,Cậu bé bình tượng nến
AvgRole_1082_RoleName,aqON,avg角色_AvgRole_C.csv,90,AvgRole,Character Name,,声音A,Voice A,Звук A,Voz A,音声A,목소리 A,Voix A,Stimme A,Voz A,เสียง เอ,Suara A,Âm thanh A
AvgRole_1083_RoleName,aqOQ,avg角色_AvgRole_C.csv,91,AvgRole,Character Name,,声音B,Voice B,Звук B,Voz B,音声B,목소리 B,Voix B,Stimme B,Voz B,เสียงแบบ B,Suara B,Âm thanh B
AvgRole_1084_RoleName,aqOT,avg角色_AvgRole_C.csv,92,AvgRole,Character Name,,？？,??,#N/A,#N/A,#N/A,??,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1085_RoleName,aqOW,avg角色_AvgRole_C.csv,93,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1086_RoleName,aqOZ,avg角色_AvgRole_C.csv,94,AvgRole,Character Name,,旅店店主,Innkeeper,Хозяин гостиницы,Posadero,旅店の主人,여관 주인,Aubergiste,Gastwirt,Dono da pousada,เจ้าของโรงแรม,Pemilik penginapan,Chủ quán trọ
AvgRole_1087_RoleName,aqPc,avg角色_AvgRole_C.csv,95,AvgRole,Character Name,,女孩的声音,Girl's Voice,Звук девочки,Voz de la niña,女の子の音声,여자아이의 목소리,La voix de la fille,Die Stimme des Mädchens,A voz da menina,เสียงของเด็กหญิง,Suara gadis,Giọng của cô gái
AvgRole_1088_RoleName,aqPf,avg角色_AvgRole_C.csv,96,AvgRole,Character Name,,金发孩子,Blonde Child,Золотоволосый ребенок,Niño rubio,金髪の子ども,금발 아이,Enfant blond,Blondes Kind,Criança Loira,เด็กผมทอง,Anak berambut emas,Đứa trẻ tóc vàng
AvgRole_1088_Tittle,aqPh,avg角色_AvgRole_C.csv,96,AvgRole,Character Title,,拉伊小镇居民,Residents of Rye Town,Житель Лайского городка,Habitantes del pueblo de Lai,らいちょうせんの住民,라이 마을 주민,Habitants de Lai,Bewohner der Stadt Lai,Moradores da cidade de Lai,ชาวลาอี,Penduduk Kota Lai,Người dân ở thị trấn Ray
AvgRole_1089_RoleName,aqPi,avg角色_AvgRole_C.csv,97,AvgRole,Character Name,,缺牙孩子,Toothless Child,Ребёнок с отсутствующим зубом,Niño sin dientes,欠けた歯の子供,이빨 빠진 아이,Enfant édenté,Zahnloses Kind,Criança Desdentada,เด็กที่ฟันหลอ,Anak yang kehilangan gigi,Trẻ con mất răng
AvgRole_1089_Tittle,aqPk,avg角色_AvgRole_C.csv,97,AvgRole,Character Title,,拉伊小镇居民,Residents of Rye Town,Житель Лайского городка,Habitantes del pueblo de Lai,らいちょうせんの住民,라이 마을 주민,Habitants de Lai,Bewohner der Stadt Lai,Moradores da cidade de Lai,ชาวลาอี,Penduduk Kota Lai,Người dân ở thị trấn Ray
AvgRole_1090_RoleName,aqPl,avg角色_AvgRole_C.csv,98,AvgRole,Character Name,,狱卒,Jailer,Тюремщик,Carcelero,獄卒,간수,Geôlier,Kerkermeister,Carcereiro,ผู้คุม,Penjaga Penjara,Cai ngục
AvgRole_1090_Tittle,aqPn,avg角色_AvgRole_C.csv,98,AvgRole,Character Title,,希洛的回忆,Helot's Memories,Воспоминания Шило,Los recuerdos de Helo,シロの思い出,헬롯의 회상,Les souvenirs de Hilote,Hilos Erinnerungen,Los recuerdos de Hilota,ความทรงจำของชิโล,Kenangan Helot,Ký ức của Hiro
AvgRole_1091_RoleName,aqPo,avg角色_AvgRole_C.csv,99,AvgRole,Character Name,,嘶叫的怪物,Screeching Monster,Шипящий монстр,Monstruo chillón,嘶叫るモンスター,울부짖는 괴물,Monstre hurlant,Zischendes Monster,Monstro sibilante,สัตว์ประหลาดที่คำราม,Makhluk mendesis yang menakutkan,Quái vật gào thét
AvgRole_1092_RoleName,aqPr,avg角色_AvgRole_C.csv,100,AvgRole,Character Name,,瑟缩的怪物,Cowering Monster,Скукожившийся монстр,Monstruo Acurrucado,震えているモンスター,움츠러든 괴물,Monstre recroquevillé,Zitterndes Monster,Monstro Encolhido,สัตว์ประหลาดที่สั่นเทา,Monster yang menciut,Quái vật co ro
AvgRole_1093_RoleName,aqPu,avg角色_AvgRole_C.csv,101,AvgRole,Character Name,,蜡像A,Wax Sculpture A,Восковая фигура A,Figura de cera A,ワックス像A,밀랍상 A,Statue de cire A,Wachspuppe A,Estátua de cera A,หุ่นขี้ผึ้งA,Patung lilin A,Tượng nến A
AvgRole_1094_RoleName,aqPx,avg角色_AvgRole_C.csv,102,AvgRole,Character Name,,蜡像B,Wax Sculpture B,Восковая фигура B,Figura de cera B,ワックス像B,밀랍상 B,Statue de cire B,Wachspuppe B,Estátua de cera B,หุ่นขี้ผึ้ง B,Patung lilin B,Bình tượng nến B
AvgRole_1095_RoleName,aqPA,avg角色_AvgRole_C.csv,103,AvgRole,Character Name,,蜡像C,Wax Sculpture C,Восковая фигура C,Figura de cera C,ワックス像C,밀랍상 C,Statue de cire C,Wachspuppe C,Estátua de cera C,หุ่นขี้ผึ้งC,Patung Lilin C,Bình tượng nến Loại C
AvgRole_1096_RoleName,aqPD,avg角色_AvgRole_C.csv,104,AvgRole,Character Name,,中年病患,Middle-aged Patient,Больной среднего возраста,Paciente de mediana edad,中年患者,중년 환자,Patient d'âge moyen,Mittelalter Patient,Paciente de meia-idade,ผู้ป่วยวัยกลางคน,Pasien setengah baya,Bệnh nhân trung niên
AvgRole_1097_RoleName,aqPG,avg角色_AvgRole_C.csv,105,AvgRole,Character Name,,年轻病患,Young Patient,Молодой пациент,Joven paciente,若い患者,젊은 환자,Jeune patient,Junger Patient,Jovem paciente,ผู้ป่วยอายุน้อย,Pasien muda,Người bệnh trẻ tuổi
AvgRole_1098_RoleName,aqPJ,avg角色_AvgRole_C.csv,106,AvgRole,Character Name,,米娅,Mia,Мия,Mia,ミア,미아,Mia,Mia,Mia,มีอา,Mia,Mi-a
AvgRole_1099_RoleName,aqPM,avg角色_AvgRole_C.csv,107,AvgRole,Character Name,,病人,Patient,Больной,Paciente,患者,환자,Patient,Patient,Paciente,ผู้ป่วย,Pasien,Bệnh nhân
AvgRole_1100_RoleName,aqPP,avg角色_AvgRole_C.csv,108,AvgRole,Character Name,,水手,Sailor,Матрос,Marinero,水夫,선원,Marin,Seemann,Marinheiro,กะลาสี,Pelaut,Thủy thủ
AvgRole_1101_RoleName,aqPS,avg角色_AvgRole_C.csv,109,AvgRole,Character Name,,怪物,Monster,Монстр,Monstruo,モンスター,괴물,: Monstre,Monster,Monstro,มอนสเตอร์,Monster,Quái vật
AvgRole_1102_RoleName,aqPV,avg角色_AvgRole_C.csv,110,AvgRole,Character Name,,「小麦克」,"""Little Mac""",《Майкл》,「Mikey」,「小麦ク」,「꼬마 마이크」,「Petit Mike」,「Kleiner Mike」,「Mikey」,「ไมโคร」,「Mikrofon Kecil」,「tiểu Mắc」
AvgRole_1103_RoleName,aqPY,avg角色_AvgRole_C.csv,111,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1104_RoleName,aqQb,avg角色_AvgRole_C.csv,112,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1105_RoleName,aqQe,avg角色_AvgRole_C.csv,113,AvgRole,Character Name,,司机,Driver,Водитель,Conductor,ドライバー,운전수,Chauffeur,Fahrer,Motorista,คนขับ,Sopir,Lái xe
AvgRole_1105_Tittle,aqQg,avg角色_AvgRole_C.csv,113,AvgRole,Character Title,,哈罗德公爵的司机,Duke Harold's Chauffeur,Водитель герцога Харольда,Chofer del Duque Harold,ハロルド公爵のドライバー,해럴드 공작의 운전수,Chauffeur du duc Harold,Herzog Harolds Fahrer,Motorista do Duque Harold,คนขับของดยุคฮาร์โรลด์,Sopir Duke Harold,Tài xế của Công tước Harold
AvgRole_1106_RoleName,aqQh,avg角色_AvgRole_C.csv,114,AvgRole,Character Name,,？？？,???,#N/A,#N/A,#N/A,???,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1107_RoleName,aqQk,avg角色_AvgRole_C.csv,115,AvgRole,Character Name,,蹈海者,Seafarer,Мореплаватель,Marinero,海行者,해양도약자,Marin,Seefahrer,Marinheiro,นักเดินเรือ,Pelaut,Thủy thủ
AvgRole_1108_RoleName,aqQn,avg角色_AvgRole_C.csv,116,AvgRole,Character Name,,虚弱的女人,Weak Woman,Слабость женщина,La mujer débil,弱りの女性,허약한 여성,Femme affaiblie,Die schwache Frau,Mulher debilitada,ผู้หญิงที่อ่อนแอ,Wanita dengan Kelemahan,Người phụ nữ yếu đuối
AvgRole_1109_RoleName,aqQq,avg角色_AvgRole_C.csv,117,AvgRole,Character Name,,男性教徒,Male Disciple,Мужской прихожанин,Devoto masculino,男性信者,남성 신도,Fidèle masculin,Männlicher Anhänger,Crente masculino,ผู้ศรัทธาชาย,Pemeluk pria,Giáo dân nam
AvgRole_1110_RoleName,aqQt,avg角色_AvgRole_C.csv,118,AvgRole,Character Name,,女性教徒,Female Cultist,Женщина-последовательница,Fiel femenina,女性信者,여성 신도,Fidèle féminine,Weibliche Gläubige,Devota feminina,สตรีผู้ศรัทธา,Penganut wanita,Nữ tín đồ
AvgRole_1111_RoleName,aqQw,avg角色_AvgRole_C.csv,119,AvgRole,Character Name,,墨菲？,Murphy?,Морфи?,¿Murphy?,モーフィ？,머피?,Murphy ?,Murphy?,Murphy?,มอร์ฟี่?,Murphy?,Muphí?
AvgRole_1112_RoleName,aqQz,avg角色_AvgRole_C.csv,120,AvgRole,Character Name,,船长模样的人,Person Who Might be the Captain,"Человек, похожий на капитана",Alguien con aspecto de capitán,船長のような人,선장으로 보이는 사람,Un homme ressemblant au capitaine,"Jemand, der wie der Kapitän aussieht",Alguém parecido com o capitão,คนที่มีลักษณะเหมือนกัปตัน,Orang yang tampak seperti kapten,Người có dáng vẻ của một thuyền trưởng
AvgRole_1113_RoleName,aqQC,avg角色_AvgRole_C.csv,121,AvgRole,Character Name,,@4,@4,#N/A,#N/A,#N/A,@4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1114_RoleName,aqQF,avg角色_AvgRole_C.csv,122,AvgRole,Character Name,,艾继@1,Aigi@1,Ай Цзисюань@1,Ai Ji@1,エージー@1,아이기@1,Aiji@1,Ai Ji@1,Aiji@1,ไอจี@1,Ai Ji@1,Ai Kế@1
AvgRole_1114_Tittle,aqQH,avg角色_AvgRole_C.csv,122,AvgRole,Character Title,,济贫院@2,Workhouse @2,Дом для бедных@2,Asilo@2,貧民院@2,빈민원@2,Orphelinat@2,Waisenhaus@2,Asilo@2,สถานสงเคราะห์@2,Panti Asuhan@2,Viện tế bần @2
AvgRole_1115_RoleName,aqQI,avg角色_AvgRole_C.csv,123,AvgRole,Character Name,,艾@2,Ai@2,Эй@2,Ai@2,エイ@2,아이@2,Ai@2,Ai@2,Ai@2,ไอ@2,Ai@2,Ngải@2
AvgRole_1115_Tittle,aqQK,avg角色_AvgRole_C.csv,123,AvgRole,Character Title,,济@4,Workh@4,Жэ@4,Ji@4,済@4,빈@4,Ji@4,Ji@4,Ji@4,จี้@4,Ji@4,Giúp@4
AvgRole_1116_RoleName,aqQL,avg角色_AvgRole_C.csv,124,AvgRole,Character Name,,@3,@3,#N/A,#N/A,#N/A,@3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1116_Tittle,aqQN,avg角色_AvgRole_C.csv,124,AvgRole,Character Title,,@2@4@2,@2@4@2,#N/A,#N/A,#N/A,@2@4@2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1117_RoleName,aqQO,avg角色_AvgRole_C.csv,125,AvgRole,Character Name,,圣洁的少女,Pure Maiden,Святая девушка,Doncella Sagrada,聖潔な少女,성스러운 소녀,Jeune Fille Sacrée,Heiliges Mädchen,Jovem Sagrada,สาวน้อยผู้บริสุทธิ์,Gadis Suci,Cô gái thánh thiện
AvgRole_1118_RoleName,aqQR,avg角色_AvgRole_C.csv,126,AvgRole,Character Name,,拉蒙娜,Ramona,Рамона,Ramona,ラモナ,라모나,Ramona,Ramona,Ramona,ราโมนา,Ramona,Ramona
AvgRole_1118_Sign,aqQS,avg角色_AvgRole_C.csv,126,AvgRole,Signature (Communicator),,如暂时联系不上，可先联系守密人。,"If temporarily unreachable, contact the Keeper first.","Если временно не удается связаться, можно сначала связаться с Хранителем тайн.","Si no puedes contactar temporalmente, contacta al Guardián del Secreto",もし一時的に連絡が取れない場合は、まずシークレットキーパー（守密人）に連絡してください。,"연락을 받지 않는다면, 대신 수호자에게 연락해주세요.","Si tu ne peux pas le contacter pour l'instant, contacte le Gardien du Secret","Wenn vorübergehend nicht erreichbar, kontaktiere den Hüter","Se não conseguir contato, tente falar com o Guardião do Segredo",หากติดต่อไม่ได้ชั่วคราว สามารถติดต่อผู้รักษาความลับก่อนได้。,"Jika untuk sementara tidak dapat dihubungi, kamu bisa menghubungi Penjaga terlebih dahulu.","Nếu tạm thời không liên lạc được, có thể liên hệ với người gác bí mật trước."
AvgRole_1119_RoleName,aqQU,avg角色_AvgRole_C.csv,127,AvgRole,Character Name,,本源拉蒙娜,Genesis Ramona,Источник по имени Рамона,Murphy de génesis,起源ラモナ,본원 라모나,Genèse Ramona,Genesis Ramona,Gênesis Ramona,ต้นกำเนิดรามอน่า,Genesis Ramona,Nguồn gốc Ramona
AvgRole_1120_RoleName,aqQX,avg角色_AvgRole_C.csv,128,AvgRole,Character Name,,朵尔,Doll,Кукла,Muñeca,ドル,돌,Poupée,Puppe,Boneca,ตุ๊กตา,Boneka,Búp bê
AvgRole_1120_Sign,aqQY,avg角色_AvgRole_C.csv,128,AvgRole,Signature (Communicator),,办公时间：周一至周日8:00-23:30,"Office Hours: Monday to Sunday, 8:00 AM - 11:30 PM",Время работы: понедельник–воскресенье 8:00–23:30,Horario de oficina: Lunes a domingo 8:00-23:30,オフィス時間：月曜日から日曜日 8:00-23:30,업무 시간: 월요일부터 일요일 오전 8:00 - 오후 11:30,Heures de bureau : Lundi à Dimanche 8:00-23:30,Bürozeiten: Montag bis Sonntag 8:00-23:30,"Horário de funcionamento: Segunda a domingo, 8:00-23:30",ชั่วโมงทำการ: จันทร์ถึงอาทิตย์ 8:00-23:30,Jam Kerja: Senin hingga Minggu 8:00-23:30,Thời gian làm việc: Thứ Hai đến Chủ Nhật 8 giờ - 23 giờ 30
AvgRole_1121_RoleName,aqRa,avg角色_AvgRole_C.csv,129,AvgRole,Character Name,,朵尔,Doll,Кукла,Muñeca,ドル,돌,Poupée,Puppe,Boneca,ตุ๊กตา,Boneka,Búp bê
AvgRole_1122_RoleName,aqRd,avg角色_AvgRole_C.csv,130,AvgRole,Character Name,,「朵尔」,"""Doll""",《дора》,「Muñeca」,「ドル」,「돌」,「Doll」,「Puppe」,「Boneca」,「ดอร์」,「Boneka」,「đóa」
AvgRole_1123_RoleName,aqRg,avg角色_AvgRole_C.csv,131,AvgRole,Character Name,,奥吉尔,Ogier,Огр,Ogier,オージル,오지에,Ogier,Ogier,Ogier,โอเกียร์,Ogier,Ogier
AvgRole_1123_Sign,aqRh,avg角色_AvgRole_C.csv,131,AvgRole,Signature (Communicator),,恪守骑士之责！,Uphold the knight's duty!,Соблюдать долг рыцаря!,¡Cumple con tu deber de caballero!,騎士の責務を全うする！,기사의 책무를 엄격히 지키리!,Respecte tes devoirs de chevalier !,Haltet die Ritterpflichten ein!,Cumpra seu dever de cavaleiro!,ปฏิบัติตามหน้าที่ของอัศวิน!,Patuhi tugas Ksatria!,Giữ gìn trách nhiệm của một hiệp sĩ!
AvgRole_1124_RoleName,aqRj,avg角色_AvgRole_C.csv,132,AvgRole,Character Name,,萝坦,Lotan,Лотан,Lotan,ロータン,로탄,Lotan,Lotan,Lotan,Lotan,Lotan,Lotan
AvgRole_1124_Sign,aqRk,avg角色_AvgRole_C.csv,132,AvgRole,Signature (Communicator),,来点能打的家伙。,Bring someone who can fight.,Давай кого-нибудь посильнее!,Tráeme a alguien que sepa pelear,強いやつを連れて来い。,좀 강한 녀석들을 보내줘.,Amenez des combattants,Hol ein paar Kämpfer,Chame alguém forte,หาคนที่เก่งๆ มาสู้กัน,Bawalah beberapa orang yang bisa bertarung.,Cho tôi vài kẻ biết đánh nhau.
AvgRole_1125_RoleName,aqRm,avg角色_AvgRole_C.csv,133,AvgRole,Character Name,,莱克,Ryker,Райкер,Ryker,レイク,라이커,Ryker,Ryker,Ryker,Ryker,Ryker,Ryker
AvgRole_1125_Sign,aqRn,avg角色_AvgRole_C.csv,133,AvgRole,Signature (Communicator),,幸运女神眷顾于我。,Fortune smiles upon me.,Богиня удачи покровительствует мне.,La diosa de la suerte me sonríe,幸運の女神の加護を受けている。,행운의 여신이 내게 미소를 짓고 있군.,La déesse de la chance me sourit,Die Glücksgöttin lächelt mir zu,A deusa da sorte me favorece,เทพีแห่งโชคชะตามองดูแลข้า ,Dewi keberuntungan berpihak kepada saya.,Nữ thần may mắn chiếu cố tôi.
AvgRole_1126_RoleName,aqRp,avg角色_AvgRole_C.csv,134,AvgRole,Character Name,,「24」,"""24""",#N/A,#N/A,#N/A,「24」,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AvgRole_1126_Sign,aqRq,avg角色_AvgRole_C.csv,134,AvgRole,Signature (Communicator),,如果看到詹金请联系。,"If you see Jenkin, please contact me.","Если увидишь Дженкинс, свяжитесь.","Si ves a Jenkins, por favor contacta",もしジェンキンを見かけたら私に連絡してください。,만약 젠킨을 보시게 되면 연락주세요.,"Si vous voyez Jenkins, contactez-nous","Wenn Sie Jenkins sehen, kontaktieren Sie uns bitte","Se vir Jenkins, entre em contato",หากพบเห็นเจนกิน กรุณาติดต่อ。,"Jika melihat Jenkin, harap hubungi.","Nếu thấy Jenkin, hãy liên hệ."
AvgRole_1127_RoleName,aqRs,avg角色_AvgRole_C.csv,135,AvgRole,Character Name,,诺缔拉,Nautila,Наутила,Nautila,ノディラ,노틸라,Nautila,Nautila,Náutilo,น็อตทิล่า,Nautila,Nautila
